evidence_id,axis,status,metric,value,unit,numerator,denominator,source_path,sample_key,detail
E00295,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\883e284d-c0e1-4075-b8cd-638da06cc67b.png|D:\datasets\ArchCAD\data\svg\883e284d-c0e1-4075-b8cd-638da06cc67b.svg|D:\datasets\ArchCAD\data\point\883e284d-c0e1-4075-b8cd-638da06cc67b.npy|D:\datasets\ArchCAD\data\caption\883e284d-c0e1-4075-b8cd-638da06cc67b.json|D:\datasets\ArchCAD\data\json\883e284d-c0e1-4075-b8cd-638da06cc67b.json,883e284d-c0e1-4075-b8cd-638da06cc67b,"entity_count=235;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4396551724137931;extent_residual=0.0;errors=none"
E00296,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ee75a69f-4345-4a7f-bac4-4c5aafb660a1.png|D:\datasets\ArchCAD\data\svg\ee75a69f-4345-4a7f-bac4-4c5aafb660a1.svg|D:\datasets\ArchCAD\data\point\ee75a69f-4345-4a7f-bac4-4c5aafb660a1.npy|D:\datasets\ArchCAD\data\caption\ee75a69f-4345-4a7f-bac4-4c5aafb660a1.json|D:\datasets\ArchCAD\data\json\ee75a69f-4345-4a7f-bac4-4c5aafb660a1.json,ee75a69f-4345-4a7f-bac4-4c5aafb660a1,"entity_count=54;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7407407407407407;extent_residual=0.0;errors=none"
E00297,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\a313b509-2384-46ca-a262-6aa4da612b2c.png|D:\datasets\ArchCAD\data\svg\a313b509-2384-46ca-a262-6aa4da612b2c.svg|D:\datasets\ArchCAD\data\point\a313b509-2384-46ca-a262-6aa4da612b2c.npy|D:\datasets\ArchCAD\data\caption\a313b509-2384-46ca-a262-6aa4da612b2c.json|D:\datasets\ArchCAD\data\json\a313b509-2384-46ca-a262-6aa4da612b2c.json,a313b509-2384-46ca-a262-6aa4da612b2c,"entity_count=4548;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.17920235546038543;extent_residual=0.0;errors=none"
E00298,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\39d3bbf7-678d-4945-be46-b5a87fc4d134.png|D:\datasets\ArchCAD\data\svg\39d3bbf7-678d-4945-be46-b5a87fc4d134.svg|D:\datasets\ArchCAD\data\point\39d3bbf7-678d-4945-be46-b5a87fc4d134.npy|D:\datasets\ArchCAD\data\caption\39d3bbf7-678d-4945-be46-b5a87fc4d134.json|D:\datasets\ArchCAD\data\json\39d3bbf7-678d-4945-be46-b5a87fc4d134.json,39d3bbf7-678d-4945-be46-b5a87fc4d134,"entity_count=215;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.554726368159204;extent_residual=0.0;errors=none"
E00299,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\32f5bffe-c371-44b7-b916-0954a1356da9.png|D:\datasets\ArchCAD\data\svg\32f5bffe-c371-44b7-b916-0954a1356da9.svg|D:\datasets\ArchCAD\data\point\32f5bffe-c371-44b7-b916-0954a1356da9.npy|D:\datasets\ArchCAD\data\caption\32f5bffe-c371-44b7-b916-0954a1356da9.json|D:\datasets\ArchCAD\data\json\32f5bffe-c371-44b7-b916-0954a1356da9.json,32f5bffe-c371-44b7-b916-0954a1356da9,"entity_count=315;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45532646048109965;extent_residual=0.0;errors=none"
E00300,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b13a6027-b7db-4638-a4f0-c184554c3721.png|D:\datasets\ArchCAD\data\svg\b13a6027-b7db-4638-a4f0-c184554c3721.svg|D:\datasets\ArchCAD\data\point\b13a6027-b7db-4638-a4f0-c184554c3721.npy|D:\datasets\ArchCAD\data\caption\b13a6027-b7db-4638-a4f0-c184554c3721.json|D:\datasets\ArchCAD\data\json\b13a6027-b7db-4638-a4f0-c184554c3721.json,b13a6027-b7db-4638-a4f0-c184554c3721,"entity_count=927;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4986824769433465;extent_residual=0.0;errors=none"
E00301,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\e7c6bec7-1fa0-4c7e-b406-b08bb8f60054.png|D:\datasets\ArchCAD\data\svg\e7c6bec7-1fa0-4c7e-b406-b08bb8f60054.svg|D:\datasets\ArchCAD\data\point\e7c6bec7-1fa0-4c7e-b406-b08bb8f60054.npy|D:\datasets\ArchCAD\data\caption\e7c6bec7-1fa0-4c7e-b406-b08bb8f60054.json|D:\datasets\ArchCAD\data\json\e7c6bec7-1fa0-4c7e-b406-b08bb8f60054.json,e7c6bec7-1fa0-4c7e-b406-b08bb8f60054,"entity_count=66;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.06;extent_residual=0.0;errors=none"
E00302,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3be28701-e778-4635-9a05-d11ba79e5017.png|D:\datasets\ArchCAD\data\svg\3be28701-e778-4635-9a05-d11ba79e5017.svg|D:\datasets\ArchCAD\data\point\3be28701-e778-4635-9a05-d11ba79e5017.npy|D:\datasets\ArchCAD\data\caption\3be28701-e778-4635-9a05-d11ba79e5017.json|D:\datasets\ArchCAD\data\json\3be28701-e778-4635-9a05-d11ba79e5017.json,3be28701-e778-4635-9a05-d11ba79e5017,"entity_count=249;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5612244897959183;extent_residual=0.0;errors=none"
E00303,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d0cc4509-6e2b-4e4a-b2f9-95d3b263cce2.png|D:\datasets\ArchCAD\data\svg\d0cc4509-6e2b-4e4a-b2f9-95d3b263cce2.svg|D:\datasets\ArchCAD\data\point\d0cc4509-6e2b-4e4a-b2f9-95d3b263cce2.npy|D:\datasets\ArchCAD\data\caption\d0cc4509-6e2b-4e4a-b2f9-95d3b263cce2.json|D:\datasets\ArchCAD\data\json\d0cc4509-6e2b-4e4a-b2f9-95d3b263cce2.json,d0cc4509-6e2b-4e4a-b2f9-95d3b263cce2,"entity_count=51;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5930232558139535;extent_residual=0.0;errors=none"
E00304,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b8f604a0-d77d-4cc5-90e9-81d666afad4d.png|D:\datasets\ArchCAD\data\svg\b8f604a0-d77d-4cc5-90e9-81d666afad4d.svg|D:\datasets\ArchCAD\data\point\b8f604a0-d77d-4cc5-90e9-81d666afad4d.npy|D:\datasets\ArchCAD\data\caption\b8f604a0-d77d-4cc5-90e9-81d666afad4d.json|D:\datasets\ArchCAD\data\json\b8f604a0-d77d-4cc5-90e9-81d666afad4d.json,b8f604a0-d77d-4cc5-90e9-81d666afad4d,"entity_count=136;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.42424242424242425;extent_residual=0.0;errors=none"
E00305,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\2de83d5e-d22b-4b97-84ad-7bdd491f910c.png|D:\datasets\ArchCAD\data\svg\2de83d5e-d22b-4b97-84ad-7bdd491f910c.svg|D:\datasets\ArchCAD\data\point\2de83d5e-d22b-4b97-84ad-7bdd491f910c.npy|D:\datasets\ArchCAD\data\caption\2de83d5e-d22b-4b97-84ad-7bdd491f910c.json|D:\datasets\ArchCAD\data\json\2de83d5e-d22b-4b97-84ad-7bdd491f910c.json,2de83d5e-d22b-4b97-84ad-7bdd491f910c,"entity_count=183;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.35674157303370785;extent_residual=0.0;errors=none"
E00306,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7badd5a7-f76d-4f44-b3a2-5c80e13ae844.png|D:\datasets\ArchCAD\data\svg\7badd5a7-f76d-4f44-b3a2-5c80e13ae844.svg|D:\datasets\ArchCAD\data\point\7badd5a7-f76d-4f44-b3a2-5c80e13ae844.npy|D:\datasets\ArchCAD\data\caption\7badd5a7-f76d-4f44-b3a2-5c80e13ae844.json|D:\datasets\ArchCAD\data\json\7badd5a7-f76d-4f44-b3a2-5c80e13ae844.json,7badd5a7-f76d-4f44-b3a2-5c80e13ae844,"entity_count=526;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45229007633587787;extent_residual=0.0;errors=none"
E00307,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b81459f1-5bda-49bc-b391-a0b727ec9bf5.png|D:\datasets\ArchCAD\data\svg\b81459f1-5bda-49bc-b391-a0b727ec9bf5.svg|D:\datasets\ArchCAD\data\point\b81459f1-5bda-49bc-b391-a0b727ec9bf5.npy|D:\datasets\ArchCAD\data\caption\b81459f1-5bda-49bc-b391-a0b727ec9bf5.json|D:\datasets\ArchCAD\data\json\b81459f1-5bda-49bc-b391-a0b727ec9bf5.json,b81459f1-5bda-49bc-b391-a0b727ec9bf5,"entity_count=37;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7083333333333334;extent_residual=0.0;errors=none"
E00308,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\cc0dab71-e4eb-47dd-9ce7-f1914158052f.png|D:\datasets\ArchCAD\data\svg\cc0dab71-e4eb-47dd-9ce7-f1914158052f.svg|D:\datasets\ArchCAD\data\point\cc0dab71-e4eb-47dd-9ce7-f1914158052f.npy|D:\datasets\ArchCAD\data\caption\cc0dab71-e4eb-47dd-9ce7-f1914158052f.json|D:\datasets\ArchCAD\data\json\cc0dab71-e4eb-47dd-9ce7-f1914158052f.json,cc0dab71-e4eb-47dd-9ce7-f1914158052f,"entity_count=691;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5144312393887945;extent_residual=0.0;errors=none"
E00309,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d84992d7-70f8-4470-accf-6b6339d5a88d.png|D:\datasets\ArchCAD\data\svg\d84992d7-70f8-4470-accf-6b6339d5a88d.svg|D:\datasets\ArchCAD\data\point\d84992d7-70f8-4470-accf-6b6339d5a88d.npy|D:\datasets\ArchCAD\data\caption\d84992d7-70f8-4470-accf-6b6339d5a88d.json|D:\datasets\ArchCAD\data\json\d84992d7-70f8-4470-accf-6b6339d5a88d.json,d84992d7-70f8-4470-accf-6b6339d5a88d,"entity_count=378;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45989304812834225;extent_residual=0.0;errors=none"
E00310,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\9915c1b5-676b-463b-ae14-cbcb4134a0bd.png|D:\datasets\ArchCAD\data\svg\9915c1b5-676b-463b-ae14-cbcb4134a0bd.svg|D:\datasets\ArchCAD\data\point\9915c1b5-676b-463b-ae14-cbcb4134a0bd.npy|D:\datasets\ArchCAD\data\caption\9915c1b5-676b-463b-ae14-cbcb4134a0bd.json|D:\datasets\ArchCAD\data\json\9915c1b5-676b-463b-ae14-cbcb4134a0bd.json,9915c1b5-676b-463b-ae14-cbcb4134a0bd,"entity_count=580;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4143356643356643;extent_residual=0.0;errors=none"
E00311,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0f539d1d-84fb-49f5-a708-deed1454cfd0.png|D:\datasets\ArchCAD\data\svg\0f539d1d-84fb-49f5-a708-deed1454cfd0.svg|D:\datasets\ArchCAD\data\point\0f539d1d-84fb-49f5-a708-deed1454cfd0.npy|D:\datasets\ArchCAD\data\caption\0f539d1d-84fb-49f5-a708-deed1454cfd0.json|D:\datasets\ArchCAD\data\json\0f539d1d-84fb-49f5-a708-deed1454cfd0.json,0f539d1d-84fb-49f5-a708-deed1454cfd0,"entity_count=88;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5919540229885057;extent_residual=0.0;errors=none"
E00312,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ec49b2e8-a573-418c-8c60-85cfd2b2c941.png|D:\datasets\ArchCAD\data\svg\ec49b2e8-a573-418c-8c60-85cfd2b2c941.svg|D:\datasets\ArchCAD\data\point\ec49b2e8-a573-418c-8c60-85cfd2b2c941.npy|D:\datasets\ArchCAD\data\caption\ec49b2e8-a573-418c-8c60-85cfd2b2c941.json|D:\datasets\ArchCAD\data\json\ec49b2e8-a573-418c-8c60-85cfd2b2c941.json,ec49b2e8-a573-418c-8c60-85cfd2b2c941,"entity_count=34;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5151515151515151;extent_residual=0.0;errors=none"
E00313,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d7bff5a5-ffe6-4981-8196-69053c6f208c.png|D:\datasets\ArchCAD\data\svg\d7bff5a5-ffe6-4981-8196-69053c6f208c.svg|D:\datasets\ArchCAD\data\point\d7bff5a5-ffe6-4981-8196-69053c6f208c.npy|D:\datasets\ArchCAD\data\caption\d7bff5a5-ffe6-4981-8196-69053c6f208c.json|D:\datasets\ArchCAD\data\json\d7bff5a5-ffe6-4981-8196-69053c6f208c.json,d7bff5a5-ffe6-4981-8196-69053c6f208c,"entity_count=53;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7264150943396226;extent_residual=0.0;errors=none"
E00314,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\c25010fb-cf27-44a1-add7-8317aa5df839.png|D:\datasets\ArchCAD\data\svg\c25010fb-cf27-44a1-add7-8317aa5df839.svg|D:\datasets\ArchCAD\data\point\c25010fb-cf27-44a1-add7-8317aa5df839.npy|D:\datasets\ArchCAD\data\caption\c25010fb-cf27-44a1-add7-8317aa5df839.json|D:\datasets\ArchCAD\data\json\c25010fb-cf27-44a1-add7-8317aa5df839.json,c25010fb-cf27-44a1-add7-8317aa5df839,"entity_count=257;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6620553359683794;extent_residual=0.0;errors=none"
E00315,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\9b634a17-0b54-4e9f-8d66-abd4bac1adfc.png|D:\datasets\ArchCAD\data\svg\9b634a17-0b54-4e9f-8d66-abd4bac1adfc.svg|D:\datasets\ArchCAD\data\point\9b634a17-0b54-4e9f-8d66-abd4bac1adfc.npy|D:\datasets\ArchCAD\data\caption\9b634a17-0b54-4e9f-8d66-abd4bac1adfc.json|D:\datasets\ArchCAD\data\json\9b634a17-0b54-4e9f-8d66-abd4bac1adfc.json,9b634a17-0b54-4e9f-8d66-abd4bac1adfc,"entity_count=119;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.44782608695652176;extent_residual=0.0;errors=none"
E00316,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\18ade4c8-3ede-4200-bcc7-4a256c9eba9f.png|D:\datasets\ArchCAD\data\svg\18ade4c8-3ede-4200-bcc7-4a256c9eba9f.svg|D:\datasets\ArchCAD\data\point\18ade4c8-3ede-4200-bcc7-4a256c9eba9f.npy|D:\datasets\ArchCAD\data\caption\18ade4c8-3ede-4200-bcc7-4a256c9eba9f.json|D:\datasets\ArchCAD\data\json\18ade4c8-3ede-4200-bcc7-4a256c9eba9f.json,18ade4c8-3ede-4200-bcc7-4a256c9eba9f,"entity_count=176;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6615853658536586;extent_residual=0.0;errors=none"
E00317,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\af7cc378-99e5-482c-aa4a-daf31fe33e9d.png|D:\datasets\ArchCAD\data\svg\af7cc378-99e5-482c-aa4a-daf31fe33e9d.svg|D:\datasets\ArchCAD\data\point\af7cc378-99e5-482c-aa4a-daf31fe33e9d.npy|D:\datasets\ArchCAD\data\caption\af7cc378-99e5-482c-aa4a-daf31fe33e9d.json|D:\datasets\ArchCAD\data\json\af7cc378-99e5-482c-aa4a-daf31fe33e9d.json,af7cc378-99e5-482c-aa4a-daf31fe33e9d,"entity_count=279;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.628158844765343;extent_residual=0.0;errors=none"
E00318,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ca3f844d-6e25-469e-a7a0-5eb59e196db4.png|D:\datasets\ArchCAD\data\svg\ca3f844d-6e25-469e-a7a0-5eb59e196db4.svg|D:\datasets\ArchCAD\data\point\ca3f844d-6e25-469e-a7a0-5eb59e196db4.npy|D:\datasets\ArchCAD\data\caption\ca3f844d-6e25-469e-a7a0-5eb59e196db4.json|D:\datasets\ArchCAD\data\json\ca3f844d-6e25-469e-a7a0-5eb59e196db4.json,ca3f844d-6e25-469e-a7a0-5eb59e196db4,"entity_count=79;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6333333333333333;extent_residual=0.0;errors=none"
E00319,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\38ca1eb1-eca2-44df-ab58-9ddd51a6ed1a.png|D:\datasets\ArchCAD\data\svg\38ca1eb1-eca2-44df-ab58-9ddd51a6ed1a.svg|D:\datasets\ArchCAD\data\point\38ca1eb1-eca2-44df-ab58-9ddd51a6ed1a.npy|D:\datasets\ArchCAD\data\caption\38ca1eb1-eca2-44df-ab58-9ddd51a6ed1a.json|D:\datasets\ArchCAD\data\json\38ca1eb1-eca2-44df-ab58-9ddd51a6ed1a.json,38ca1eb1-eca2-44df-ab58-9ddd51a6ed1a,"entity_count=39;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.65625;extent_residual=0.0;errors=none"
E00320,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b2d46835-67ac-4a8e-ade5-954a2c140e55.png|D:\datasets\ArchCAD\data\svg\b2d46835-67ac-4a8e-ade5-954a2c140e55.svg|D:\datasets\ArchCAD\data\point\b2d46835-67ac-4a8e-ade5-954a2c140e55.npy|D:\datasets\ArchCAD\data\caption\b2d46835-67ac-4a8e-ade5-954a2c140e55.json|D:\datasets\ArchCAD\data\json\b2d46835-67ac-4a8e-ade5-954a2c140e55.json,b2d46835-67ac-4a8e-ade5-954a2c140e55,"entity_count=173;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.46835443037974683;extent_residual=0.0;errors=none"
E00321,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\eb6780b8-4b32-4667-b83a-fadacb040a35.png|D:\datasets\ArchCAD\data\svg\eb6780b8-4b32-4667-b83a-fadacb040a35.svg|D:\datasets\ArchCAD\data\point\eb6780b8-4b32-4667-b83a-fadacb040a35.npy|D:\datasets\ArchCAD\data\caption\eb6780b8-4b32-4667-b83a-fadacb040a35.json|D:\datasets\ArchCAD\data\json\eb6780b8-4b32-4667-b83a-fadacb040a35.json,eb6780b8-4b32-4667-b83a-fadacb040a35,"entity_count=358;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5431034482758621;extent_residual=0.0;errors=none"
E00322,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3ef9d654-dae4-46dd-b896-faf327dbd865.png|D:\datasets\ArchCAD\data\svg\3ef9d654-dae4-46dd-b896-faf327dbd865.svg|D:\datasets\ArchCAD\data\point\3ef9d654-dae4-46dd-b896-faf327dbd865.npy|D:\datasets\ArchCAD\data\caption\3ef9d654-dae4-46dd-b896-faf327dbd865.json|D:\datasets\ArchCAD\data\json\3ef9d654-dae4-46dd-b896-faf327dbd865.json,3ef9d654-dae4-46dd-b896-faf327dbd865,"entity_count=215;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.585;extent_residual=0.0;errors=none"
E00323,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\1f9cc4c2-cfd7-4e91-a84b-feb341c24e3e.png|D:\datasets\ArchCAD\data\svg\1f9cc4c2-cfd7-4e91-a84b-feb341c24e3e.svg|D:\datasets\ArchCAD\data\point\1f9cc4c2-cfd7-4e91-a84b-feb341c24e3e.npy|D:\datasets\ArchCAD\data\caption\1f9cc4c2-cfd7-4e91-a84b-feb341c24e3e.json|D:\datasets\ArchCAD\data\json\1f9cc4c2-cfd7-4e91-a84b-feb341c24e3e.json,1f9cc4c2-cfd7-4e91-a84b-feb341c24e3e,"entity_count=335;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5536332179930796;extent_residual=0.0;errors=none"
E00324,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\fff48ebb-d94e-4f82-80cc-45181cd3ebb3.png|D:\datasets\ArchCAD\data\svg\fff48ebb-d94e-4f82-80cc-45181cd3ebb3.svg|D:\datasets\ArchCAD\data\point\fff48ebb-d94e-4f82-80cc-45181cd3ebb3.npy|D:\datasets\ArchCAD\data\caption\fff48ebb-d94e-4f82-80cc-45181cd3ebb3.json|D:\datasets\ArchCAD\data\json\fff48ebb-d94e-4f82-80cc-45181cd3ebb3.json,fff48ebb-d94e-4f82-80cc-45181cd3ebb3,"entity_count=636;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6645367412140575;extent_residual=0.0;errors=none"
E00325,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0c9ae88c-503d-4b2e-b925-947711ec76ed.png|D:\datasets\ArchCAD\data\svg\0c9ae88c-503d-4b2e-b925-947711ec76ed.svg|D:\datasets\ArchCAD\data\point\0c9ae88c-503d-4b2e-b925-947711ec76ed.npy|D:\datasets\ArchCAD\data\caption\0c9ae88c-503d-4b2e-b925-947711ec76ed.json|D:\datasets\ArchCAD\data\json\0c9ae88c-503d-4b2e-b925-947711ec76ed.json,0c9ae88c-503d-4b2e-b925-947711ec76ed,"entity_count=117;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.8;extent_residual=0.0;errors=none"
E00326,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\be1513ae-ad9d-4a1e-9e2e-236887df953f.png|D:\datasets\ArchCAD\data\svg\be1513ae-ad9d-4a1e-9e2e-236887df953f.svg|D:\datasets\ArchCAD\data\point\be1513ae-ad9d-4a1e-9e2e-236887df953f.npy|D:\datasets\ArchCAD\data\caption\be1513ae-ad9d-4a1e-9e2e-236887df953f.json|D:\datasets\ArchCAD\data\json\be1513ae-ad9d-4a1e-9e2e-236887df953f.json,be1513ae-ad9d-4a1e-9e2e-236887df953f,"entity_count=97;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6030927835051546;extent_residual=0.0;errors=none"
E00327,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d5a5d125-5eb4-4458-86fd-95534d8f00af.png|D:\datasets\ArchCAD\data\svg\d5a5d125-5eb4-4458-86fd-95534d8f00af.svg|D:\datasets\ArchCAD\data\point\d5a5d125-5eb4-4458-86fd-95534d8f00af.npy|D:\datasets\ArchCAD\data\caption\d5a5d125-5eb4-4458-86fd-95534d8f00af.json|D:\datasets\ArchCAD\data\json\d5a5d125-5eb4-4458-86fd-95534d8f00af.json,d5a5d125-5eb4-4458-86fd-95534d8f00af,"entity_count=1672;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.43964912280701757;extent_residual=0.0;errors=none"
E00328,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d4fd0806-f5d7-402e-9e6c-acc755781974.png|D:\datasets\ArchCAD\data\svg\d4fd0806-f5d7-402e-9e6c-acc755781974.svg|D:\datasets\ArchCAD\data\point\d4fd0806-f5d7-402e-9e6c-acc755781974.npy|D:\datasets\ArchCAD\data\caption\d4fd0806-f5d7-402e-9e6c-acc755781974.json|D:\datasets\ArchCAD\data\json\d4fd0806-f5d7-402e-9e6c-acc755781974.json,d4fd0806-f5d7-402e-9e6c-acc755781974,"entity_count=541;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5675675675675675;extent_residual=0.0;errors=none"
E00329,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7797d715-02de-4965-ba93-998dc0660b9d.png|D:\datasets\ArchCAD\data\svg\7797d715-02de-4965-ba93-998dc0660b9d.svg|D:\datasets\ArchCAD\data\point\7797d715-02de-4965-ba93-998dc0660b9d.npy|D:\datasets\ArchCAD\data\caption\7797d715-02de-4965-ba93-998dc0660b9d.json|D:\datasets\ArchCAD\data\json\7797d715-02de-4965-ba93-998dc0660b9d.json,7797d715-02de-4965-ba93-998dc0660b9d,"entity_count=136;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.22794117647058823;extent_residual=0.0;errors=none"
E00330,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\460cdd79-06b3-4069-a3b8-89dedcfd6c8c.png|D:\datasets\ArchCAD\data\svg\460cdd79-06b3-4069-a3b8-89dedcfd6c8c.svg|D:\datasets\ArchCAD\data\point\460cdd79-06b3-4069-a3b8-89dedcfd6c8c.npy|D:\datasets\ArchCAD\data\caption\460cdd79-06b3-4069-a3b8-89dedcfd6c8c.json|D:\datasets\ArchCAD\data\json\460cdd79-06b3-4069-a3b8-89dedcfd6c8c.json,460cdd79-06b3-4069-a3b8-89dedcfd6c8c,"entity_count=43;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7285714285714285;extent_residual=0.0;errors=none"
E00331,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\61a70e58-e2fe-4cdc-934a-65bea38b0038.png|D:\datasets\ArchCAD\data\svg\61a70e58-e2fe-4cdc-934a-65bea38b0038.svg|D:\datasets\ArchCAD\data\point\61a70e58-e2fe-4cdc-934a-65bea38b0038.npy|D:\datasets\ArchCAD\data\caption\61a70e58-e2fe-4cdc-934a-65bea38b0038.json|D:\datasets\ArchCAD\data\json\61a70e58-e2fe-4cdc-934a-65bea38b0038.json,61a70e58-e2fe-4cdc-934a-65bea38b0038,"entity_count=168;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.38095238095238093;extent_residual=0.0;errors=none"
E00332,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b2a7e7eb-503c-4b32-8f4f-65d5b639a27e.png|D:\datasets\ArchCAD\data\svg\b2a7e7eb-503c-4b32-8f4f-65d5b639a27e.svg|D:\datasets\ArchCAD\data\point\b2a7e7eb-503c-4b32-8f4f-65d5b639a27e.npy|D:\datasets\ArchCAD\data\caption\b2a7e7eb-503c-4b32-8f4f-65d5b639a27e.json|D:\datasets\ArchCAD\data\json\b2a7e7eb-503c-4b32-8f4f-65d5b639a27e.json,b2a7e7eb-503c-4b32-8f4f-65d5b639a27e,"entity_count=182;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6041666666666666;extent_residual=0.0;errors=none"
